"Day","Items","Note","Amount"
"51","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"51","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"51","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"51","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"51","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"51","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"51","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"51","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"51","Salary Expense","Cash Payment - Salary Expense","20928"
"51","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"51","Rental Expense","Cash Payment - RentalDetroit","1800"
"51","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","6720"
"51","Rental Expense","Cash Payment - RentalNew York","5360"
"51","Rental Expense","Cash Payment - RentalChicago","2960"
"51","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"51","Rental Expense","Cash Payment - RentalMiami","3360"
"50","Human Resource Expense","Staff Transfer","15000"
"50","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"50","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"50","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"50","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"50","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"50","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"50","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"50","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"50","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"50","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"50","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"50","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"50","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"50","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"50","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"50","Salary Expense","Cash Payment - Salary Expense","20928"
"50","Shipping Expense","Cash Payment - Move Stock ID: 7073","8190"
"50","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"50","Rental Expense","Cash Payment - RentalDetroit","1800"
"50","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","3500"
"50","Rental Expense","Cash Payment - RentalNew York","8040"
"50","Rental Expense","Cash Payment - RentalChicago","4440"
"50","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"50","Rental Expense","Cash Payment - RentalMiami","3360"
"49","Human Resource Expense","Staff Dismiss","47000"
"49","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"49","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"49","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"49","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"49","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"49","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"49","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"49","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"49","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"49","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"49","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"49","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"49","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"49","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"49","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"49","Salary Expense","Cash Payment - Salary Expense","20025"
"49","Shipping Expense","Cash Payment - Move Stock ID: 6919","8885"
"49","Penalty Expense","Cash Payment - Late penalty - SRV SO ID: 4037","4400"
"49","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"49","Rental Expense","Cash Payment - RentalDetroit","1800"
"49","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","3640"
"49","Rental Expense","Cash Payment - RentalNew York","8040"
"49","Rental Expense","Cash Payment - RentalChicago","4440"
"49","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","4964"
"49","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"49","Rental Expense","Cash Payment - RentalMiami","3360"
"48","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"48","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"48","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"48","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"48","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"48","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"48","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"48","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"48","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"48","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"48","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"48","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"48","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"48","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"48","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"48","Salary Expense","Cash Payment - Salary Expense","20450"
"48","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"48","Rental Expense","Cash Payment - RentalDetroit","1800"
"48","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","9030"
"48","Rental Expense","Cash Payment - RentalNew York","8040"
"48","Rental Expense","Cash Payment - RentalChicago","4440"
"48","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","4964"
"48","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"48","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","496"
"48","Rental Expense","Cash Payment - RentalMiami","3360"
"47","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"47","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"47","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"47","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"47","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"47","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"47","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"47","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"47","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"47","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"47","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"47","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"47","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"47","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"47","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"47","Salary Expense","Cash Payment - Salary Expense","20450"
"47","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 5722","700"
"47","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"47","Rental Expense","Cash Payment - RentalDetroit","1800"
"47","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","13650"
"47","Rental Expense","Cash Payment - RentalNew York","8040"
"47","Rental Expense","Cash Payment - RentalChicago","4440"
"47","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1564"
"47","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"47","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","496"
"47","Rental Expense","Cash Payment - RentalMiami","3360"
"46","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"46","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"46","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"46","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"46","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"46","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"46","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"46","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"46","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"46","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"46","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"46","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"46","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"46","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"46","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"46","Salary Expense","Cash Payment - Salary Expense","20875"
"46","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 6555","500"
"46","Shipping Expense","Cash Payment - Move Stock ID: 5560","20900"
"46","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"46","Rental Expense","Cash Payment - RentalDetroit","1800"
"46","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","8890"
"46","Rental Expense","Cash Payment - RentalNew York","8040"
"46","Rental Expense","Cash Payment - RentalChicago","4440"
"46","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","1700"
"46","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"46","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","527"
"46","Rental Expense","Cash Payment - RentalMiami","3360"
"45","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"45","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"45","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"45","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"45","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"45","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"45","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"45","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"45","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"45","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"45","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"45","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"45","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"45","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"45","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"45","Salary Expense","Cash Payment - Salary Expense","20875"
"45","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","192"
"45","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"45","Rental Expense","Cash Payment - RentalDetroit","1800"
"45","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","6860"
"45","Rental Expense","Cash Payment - RentalNew York","8040"
"45","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","2160"
"45","Rental Expense","Cash Payment - RentalChicago","4440"
"45","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","8432"
"45","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"45","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","4650"
"45","Rental Expense","Cash Payment - RentalMiami","3360"
"44","Human Resource Expense","Staff Transfer","15000"
"44","Human Resource Expense","Staff Dismiss","42000"
"44","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"44","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"44","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"44","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"44","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"44","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"44","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"44","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"44","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"44","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"44","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"44","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"44","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"44","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"44","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"44","Salary Expense","Cash Payment - Salary Expense","20875"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","288"
"44","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"44","Rental Expense","Cash Payment - RentalDetroit","1800"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","7070"
"44","Rental Expense","Cash Payment - RentalNew York","8040"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","5520"
"44","Rental Expense","Cash Payment - RentalChicago","4440"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","7072"
"44","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","4650"
"44","Rental Expense","Cash Payment - RentalMiami","3360"
"43","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"43","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"43","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"43","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"43","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"43","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"43","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"43","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"43","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"43","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"43","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"43","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"43","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"43","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"43","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"43","Salary Expense","Cash Payment - Salary Expense","21300"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","384"
"43","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"43","Rental Expense","Cash Payment - RentalDetroit","1800"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","1680"
"43","Rental Expense","Cash Payment - RentalNew York","8040"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","5560"
"43","Rental Expense","Cash Payment - RentalChicago","4440"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","7208"
"43","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","4650"
"43","Rental Expense","Cash Payment - RentalMiami","3360"
"42","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"42","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"42","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"42","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"42","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"42","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"42","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"42","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"42","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"42","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"42","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"42","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"42","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"42","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"42","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"42","Salary Expense","Cash Payment - Salary Expense","21300"
"42","Interest Expense","Cash Payment - Interest - For Overdraft","1027"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","480"
"42","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"42","Rental Expense","Cash Payment - RentalDetroit","1800"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","1750"
"42","Rental Expense","Cash Payment - RentalNew York","8040"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","5600"
"42","Rental Expense","Cash Payment - RentalChicago","4440"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","7208"
"42","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","4650"
"42","Rental Expense","Cash Payment - RentalMiami","3360"
"41","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"41","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"41","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"41","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"41","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"41","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"41","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"41","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"41","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"41","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"41","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"41","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"41","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"41","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"41","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"41","Salary Expense","Cash Payment - Salary Expense","21300"
"41","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 5568","400"
"41","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"41","Rental Expense","Cash Payment - RentalDetroit","1800"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","1820"
"41","Rental Expense","Cash Payment - RentalNew York","8040"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","5600"
"41","Rental Expense","Cash Payment - RentalChicago","4440"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","7276"
"41","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","4681"
"41","Rental Expense","Cash Payment - RentalMiami","3360"
"40","Human Resource Expense","Staff Transfer","15000"
"40","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"40","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"40","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"40","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"40","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"40","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"40","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"40","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"40","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"40","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"40","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"40","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"40","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"40","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"40","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"40","Salary Expense","Cash Payment - Salary Expense","21300"
"40","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 5370","400"
"40","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 5361","300"
"40","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"40","Rental Expense","Cash Payment - RentalDetroit","1800"
"40","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","1890"
"40","Rental Expense","Cash Payment - RentalNew York","8040"
"40","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","5680"
"40","Rental Expense","Cash Payment - RentalChicago","4440"
"40","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","7480"
"40","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"40","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","4681"
"40","Rental Expense","Cash Payment - RentalMiami","3360"
"39","Human Resource Expense","Staff Transfer","15000"
"39","Human Resource Expense","Counselled","2000"
"39","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"39","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"39","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"39","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"39","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"39","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"39","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"39","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"39","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"39","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"39","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"39","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"39","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"39","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"39","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"39","Salary Expense","Cash Payment - Salary Expense","20380"
"39","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 5377","300"
"39","Interest Expense","Cash Payment - Interest - For Overdraft","2055"
"39","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"39","Rental Expense","Cash Payment - RentalDetroit","1800"
"39","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","2940"
"39","Rental Expense","Cash Payment - RentalNew York","8040"
"39","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","6480"
"39","Rental Expense","Cash Payment - RentalChicago","4440"
"39","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","9860"
"39","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"39","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","5642"
"39","Rental Expense","Cash Payment - RentalMiami","3360"
"38","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"38","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"38","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"38","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"38","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"38","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"38","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"38","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"38","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"38","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"38","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"38","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"38","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"38","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"38","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"38","Salary Expense","Cash Payment - Salary Expense","20380"
"38","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 5055","200"
"38","Interest Expense","Cash Payment - Interest - For Overdraft","2954"
"38","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"38","Rental Expense","Cash Payment - RentalDetroit","1800"
"38","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","4900"
"38","Rental Expense","Cash Payment - RentalNew York","8040"
"38","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","6760"
"38","Rental Expense","Cash Payment - RentalChicago","4440"
"38","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","11016"
"38","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"38","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","5797"
"38","Rental Expense","Cash Payment - RentalMiami","3360"
"37","Human Resource Expense","Staff Dismiss","34000"
"37","Human Resource Expense","Staff Dismiss","30000"
"37","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"37","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"37","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"37","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"37","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"37","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"37","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"37","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"37","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"37","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"37","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"37","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"37","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"37","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"37","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"37","Salary Expense","Cash Payment - Salary Expense","20380"
"37","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 4537","500"
"37","Interest Expense","Cash Payment - Interest - For Overdraft","3981"
"37","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","480"
"37","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"37","Rental Expense","Cash Payment - RentalDetroit","1800"
